,title,MLS ID,transaction_type,home_type,level,first day on market,last day on market,sold_price,list_price,bedrooms,bathrooms,den,sqft,exposure,parking,locker,maintanance fee,description,link,address
3211,19 Western Battery Rd 3301 | Apartment For Sale,C5085493,for sale,Residential Apartment,29,20210113,,,"590,000",1,1,0,0-499,E,None,None,342.21,"Brand New Zen King West Condo. Never Lived In. Located At The Heart Of Liberty Village. Walking Distance To Shops, Restaurants, Bars, Cafes, Supermarket, Streetcar &amp; Much More. Phenominal View! 10 Min Walk To The Lake, Close To Cne, Medieval Times, Ontario Place, Bmo Field, Mins To So Many Amenities &amp; Entertainment. Location! Location! Wow! Top Of The Line Features.5000Sqft Fitness Facility,Outdoor Track,3000Sqft Indoor Pool &amp; Spa Fridge, Stove, Dishwasher, Washer And Dryer And All Electrical Light Fixtures""",https://www.realmaster.com/en/toronto-on/19-western-battery-rd/3301-niagara-TRBC5085493?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=92,"3301 19 Western Battery Rd, Toronto, Ontario, M6K3S4"
3212,57 St. Joseph St 1018 | Apartment For Sale,C5079882,for sale,Residential Apartment,10,20210108,,,"820,000",1,1,1,500-599,W,None,None,349.5,"Joseph St 1018 Toronto Ontario, 1Bd 1Ba Apartment For Sale, Asking Price: undefined. Rare Opportunity!**One Thousand Bay**Cresford's Five Star Condo Living. Luxurious 1 Bedroom + Den(565 Sqft), Huge Balcony (172 Sqft) 9' Ceiling, Great Layout, Beautiful Unobstructed West Views With Queens Park, Located Right Next Door To U Of T And Steps To Bloor Street Shopping! Yorkville Shopping, Subway Ttc, Queen's Park, And Much More. Soaring 20 Ft Lobby. Amenities Including Party Room, Media Room, Gym, Indoor/Outdoor Yoga,Rooftop Infinity Pool. All Elf's, S/S Fridge, Stove,Dishwasher, Microwave, Stacked Washer/Dryer.""",https://www.realmaster.com/en/toronto-on/57-st-joseph-st/1018-bay-street-corridor-TRBC5079882?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=92,"1018 57 St. Joseph St, Toronto, Ontario, M5S0C5"
3213,212 Eglinton Ave E 1410 | Apartment For Sale,C5066326,for sale,Residential Apartment,14,20201216,,,"599,000",1,1,1,600-699,E,Owned,None,527.59,"Fantastic Location!!! Luxury Condo, One Bedroom + Den. Conveniently Located At Yonge/Eglinton. Just Steps To Subway, Restaurants And All The Wonderful Amenities Yonge St Has To Offer. City Living At Its Best. Brand New Appliance And New Floor And Fresh Paint. Fridge, Stove, B/I Dishwasher, B/I Microwave, Stacked Washer &amp; Dryer, All Window Coverings, Parking. Great Rec Centre Includes Pool &amp; Gym. 24 Hr Concierge.""",https://www.realmaster.com/en/toronto-on/212-eglinton-ave-e/1410-mount-pleasant-west-TRBC5066326?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=92,"1410 212 Eglinton Ave E, Toronto, Ontario, M4P1K2"
3214,33 University Ave 1607 | Apartment For Sale,C5056001,for sale,Residential Apartment,16,20201202,,,"1,050,000",2,2,1,1400-1599,Nw,Owned417,Owned,1162.6,"Urban Opulence-Exceptionally Reno'd 1584 Sqft Suite-Tasteful In Every Aspect. Wonderful Views From Every Sunlit Room-Ideal For Professionals/Modern Family. Make This Suite Your Home- Move In &amp; Enjoy -Chef's Open Kitchen: B/I Appliances, Smooth Cook Top In Centre Island Beautiful Stone Floor. Floor-To-Ceiling Windows-Custom Spa-Like Baths. Entry Closet W/ Shelving-Separated From Laundry Rm Mtcc 932 Has No Smoking &amp; No Dog Rules, Click On 3D Virtual Tour B/I Meile  Convection Oven,&amp; Panasonic Microwave , Jenn-Air Ceramic Cooktop-Griddle &amp;  Bbq Inserts, Bosch Dishwasher Sub-Zero Dual Fridge System, Whirlpool Duo Washer &amp; Dryer-Shelving,2 Heat Pumps- Window Covers &amp; Electric Light Fixtures.**""",https://www.realmaster.com/en/toronto-on/33-university-ave/1607-waterfront-communities-c1-TRBC5056001?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=92,"1607 33 University Ave, Toronto, Ontario, M5J 2S7"
3215,1 Bloor St E 3601 | Apartment For Sale,C4964715,for sale,Residential Apartment,36,20201022,,,"1,175,000",2,2,0,800-899,Ne,Owned61E,Owned,730.68,"Great Gulfs' Flagship Condominium. Iconic Landmark @ Yonge/Bloor With Direct Access To Both Subway Lines &amp; Path. Stunning 2 Bedroom/2 Bath Corner Unit With Breathtaking Views All Around With Floor To Ceiling Windows. Has Wraparound Balcony (Like A Terrace) With Unobstructed Views. Includes 1 Parking &amp; 1 Locker. Both On Same Level Close To The Entrance Of Bldg. Building Has World Class Amenities &amp; Finishes. All Appliances Include Fridge, Stove, B/I Dishwasher, Washer/Dryer, Elf's + Blinds.""",https://www.realmaster.com/en/toronto-on/1-bloor-st-e/3601-church-yonge-corridor-TRBC4964715?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=92,"3601 1 Bloor St E, Toronto, Ontario, M4W1A9"
3216,12 Macpherson Ave Th2 | Townhouse For Sale,C4913291,for sale,Residential Townhouse,1,20200915,,,"2,750,000",2,4,0,2500-2749,Ew,Owned4Owned5,None,2869,"Rosedale/ Summerhill Townhouse. High Ceilings, Hardwood Floors, Two Fireplaces, Private Garden Terrace. Two Large Bedrooms With Ensuite. Unique Third Floor Office/Family Room. 2690 Sq Ft, Garden Level Entrance. Two Car Underground Parking. In The Heart Of Rosedale/Summerhill Shopping, Dining, Recreational Activity. Easy Subway Access. Subzero Fridge, Miele Cooktop And Dishwasher, Dacor Oven, Ge Microwave, Washer, Dryer, Existing Light Fixtures, Broadloom Were Laid, Console Table In Entry, Living Room Drapes.""",https://www.realmaster.com/en/toronto-on/12-macpherson-ave/th2-annex-TRBC4913291?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=92,"Th2 12 Macpherson Ave, Toronto, Ontario, M5R1W8"
3217,46 Monclova Rd | Townhouse For Sale,W4976083,for sale,Residential Townhouse,,20201102,,,"3,249,000",1,1,0,,W,,,,"19,868 Buildable Square Feet Ideally Located In Prime Downsview! Development Opportunity, With Zoning Approved For 10 Freehold Homes. Standout Design, With 3 Beds, 3 Baths Layouts, Including Spacious Backyards And Private 2 Car Driveways. Don't Miss Out, Contact Us Today For More Information! Profit Opportunity Available! """,https://www.realmaster.com/en/toronto-on/46-monclova-rd/downsview-roding-cfb-TRBW4976083?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=92,"46 Monclova Rd, Toronto, Ontario, M3M1N7"
3218,29 Dingwall Ave | House For Sale,E4947091,for sale,Residential House,,20201008,,,"1,795,000",3,4,1,2000-2500,S,,,,"Stunning Detached Hm In Prime Riverdale On Incredible South Facing Sunny Lot W/ 2 Car Parking! Fantastic Duplex, Easy To Reimagine &amp; Reno To Gorgeous Single Family Hm In Best Location Or Keep As Is &amp; Enjoy Income. Live In Centre Of City. Steps To Withrow Park, Coveted Pape Ps, Ttc, Danforth Shops &amp; Restaurants. Imagine The Possibilities Of Renovating To Your Desire This Detached Hm In The Most Desirable Area Of Riverdale, Just Down The Street From Withrow Park.""",https://www.realmaster.com/en/toronto-on/29-dingwall-ave/north-riverdale-TRBE4947091?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=92,"29 Dingwall Ave, Toronto, Ontario, M4K1G9"
3219,22 Stormont Ave | House For Sale,C5096166,for sale,Residential House,,20210127,,,"4,049,000",5,8,2,,N,,,,"Welcome To The Best Of Imperial Park Developments! This Beauty Sits On Over 50 Ft Of Frontage With Over 4300 Sqf Above Grade With Stunning Hardwood Through-Out, Main Floor Office, Large Living/Dining Room, Plus Huge Eat-In Kitchen And Walk In Pantry. Second Flr Offers Large Master With Ensuite, Plus Additional 4 Bedrooms With Ensuites. Bsmt Offers Radiant Heating With Stunning Porcelain Flooring, 2 Guest Rooms With Ensuites, And Large Rec Room With Wet Bar. Steps To Shopping, Parks, Restaurants, And More! Fisher Paykel Fridge/Freezer, Bosch D/W, Bertazzoli Oven &amp; Cooktop, Falmec Exhaust Fan,Bertazzoli M/W, Alure Wine Cooler, C/Vac &amp; Equip,Sec Cam's,B/I Speakers, &amp; Tarion Warranty!""",https://www.realmaster.com/en/toronto-on/22-stormont-ave/bedford-park-nortown-TRBC5096166?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=92,"22 Stormont Ave, Toronto, Ontario, M5N2B8"
3220,90 Glen Rush Blvd | House For Sale,C5096145,for sale,Residential House,,20210127,,,"3,949,000",5,7,1,,W,,,,"Welcome To The Finest Of Living At Imperial Park's Latest Creation. This Stunning Executive Home Must Be Seen As It Offers The Finest Of Exquisite Finishes W/ Stunning Main Flr Office W/ Soaring Ceilings &amp; Large Living/Dining Areas Open To Kit W/ Sep Prep Area/Pantry Plus Large Fam Rm. Master Offers W/I Closet Plus Sumptuous Ensuite Plus Add'l 4 Bedrooms W/ Ensuites. Bsmt Has Guest Suite Plus Radiant Flring &amp; Huge Rec Rm W/ Add'l Bar/Kitchenette. Steps To Shopping,Parks, An Absolute Beauty Not To Be Missed! Fisher Paykel Fridge/Freezer, Bosch D/W, Bertazzoli Oven &amp; Cooktop, Falmec Exhaust Fan,Bertazzoli M/W, Alure Wine Cooler, C/Vac &amp; Equip,Sec Cam's,B/I Speakers, &amp; Tarion Warranty!""",https://www.realmaster.com/en/toronto-on/90-glen-rush-blvd/bedford-park-nortown-TRBC5096145?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=92,"90 Glen Rush Blvd, Toronto, Ontario, M5N2V1"
3221,39 Munro Blvd | House For Sale,C5095974,for sale,Residential House,,20210127,,,"3,385,000",4,5,1,,N,,,,"Stunning &amp; Fabulous! Contemporary Elegance At Its Best. Nestled In Most Desirable St. Andrews Enclave. No Detail Overlooked W/ Redesign &amp; Reno! Cascading Nat Light. Gourmet State Of The Art Scavolini Kit. Sunken Fam. Rm. Main Flr Lib! Master Retreat Boasts H+H W/I Closets &amp; 7Pc Ensuite W/Steam. Sprawling W/Up L/L W/ Ample Storage, Nanny Suite, Rec Rm, Mudrm, Garage &amp; Driveway Access. Resort Like Lush Priv. Grdns, Award-Winning Solda Pool/ Hot Tub &amp; Eon Deck 2 Gb+E, 2Cac, Cvac, Alarm, Sprinks, Pool Equip, Smkd European Oak Hw Frm Relative Space, Intercom, Ht'd Flr In Kit, Fps, Gas Bbq Hu, Newer Roof &amp; Eaves, Cus. Built-Ins &amp; Doors, Bi Speakers, Cedar Closet.""",https://www.realmaster.com/en/toronto-on/39-munro-blvd/st-andrew-windfields-TRBC5095974?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=92,"39 Munro Blvd, Toronto, Ontario, M2P1C1"
3222,55 Risebrough Ave | House For Sale,C5095848,for sale,Residential House,,20210127,,,"2,098,000",4,4,1,,S,,,,"Beautiful And Spacious 2 Story Detached House, 4+1 Bed, 4 Bath. Modern Kitchen W/Pantry, Lavishly Landscaped, Home Office Sun-Deck Garage Workshop(,Skylight, Sauna, Enclosed/Tiled Front Porch W/ D/A To Over-Sized Garage. Prof. Finished Basement W/Rec Rm, Games Rm &amp; Nanny's Quarter. 6 Car Parking. Interlocking Driveway &amp; Patio, Tool Shed. Shows Very Well*Workshop/Mezzanine In Over-Sized Garages* Best Value In C14! All Windows Coverings ,Cac, Cvac, Alarm System Ready To Go, Eac Humidifier, Fridge, Stove, B/I Dishwasher, Washer, Dryer, Elf's ,Carrier Hi Eff Gas Furnace, Cornice Mouldings, Fixtures! Gdo+ Remote!""",https://www.realmaster.com/en/toronto-on/55-risebrough-ave/newtonbrook-east-TRBC5095848?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=92,"55 Risebrough Ave, Toronto, Ontario, M2M2E2"
3223,30 Fifeshire Rd | House For Sale,C5095838,for sale,Residential House,,20210127,,,"14,980,000",9,16,3,5000+,N,,,,"La Belle Maison-Lux, Cust. Built Res. In St Andrew Winfield's. 24000 Sq. Ft Res. Comb Old Artisanship W/ 21 Cent. State Of Art Lux. Amen, Fyr, Marb Strs, Breathtaking Balustrades &amp; Ceiling Motifs Transfer To 17 Cent. France. Feats Uniq Architect Craft Carved Limestone Ext. Sistine Chapel Insp. Frescoes. Outdr Pl &amp; Patio Craft W/ Eleg. Att. To Det. &amp; Hgh Qualit Fin. T/O 5000+ Sq. Of Lux. Liv, 14 Bd, Sp Mast,11 Sec. Cam 24/7 Alarm Syst, Banq. Hall,Heat Dway/Pat Home Theatre W/ 8 Seats Equipped W/ Modern Sound System, Audio, Video &amp; Gaming (Lutron Home System &amp; Golf Sim.), Feats On Big Screen, Amazingly Crafted Wine Cellar, Billiard Rm, Fitness Rm, Indoor Swimming Pool, Sauna, Humidifier &amp; More""",https://www.realmaster.com/en/toronto-on/30-fifeshire-rd/st-andrew-windfields-TRBC5095838?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=92,"30 Fifeshire Rd, Toronto, Ontario, M2L2G6"
3224,301 Jedburgh Rd | House For Sale,C5095682,for sale,Residential House,,20210127,,,"3,100,000",4,4,1,3500-5000,E,,,,"This Striking Modern Home Is Deceiving By All Accounts - It Boasts Over 4,300 Sq Ft Of Living Space, 3 Stories Above Grade, 4+1 Bedrooms Plus A Large Office, Soaring 20' Ceilings, Dramatic Windows Throughout, A Chef's Kitchen With Stainless Steel And Quartz Counters, A Large Backyard With A Detached Garage And Ample Parking. Exceptional Layout W/ A Basement Walk-Out. Clean, Modern Lines W/ Exceptional Finishes - Feels More Like Miami. Elevator (Basement To 3rd Floor), Large Fire In The Basement And Master, Movie Theatre In Bsmt, Built-In's Throughout, Partial Walkout, Ample Storage. Finished In 2019.""",https://www.realmaster.com/en/toronto-on/301-jedburgh-rd/lawrence-park-north-TRBC5095682?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=92,"301 Jedburgh Rd, Toronto, Ontario, M5M3K5"
3225,383 Oakwood Ave | House For Sale,C5095203,for sale,Residential House,,20210127,,,"995,000",3,3,1,1500-2000,E,,,,"Detached Toronto Home On A Premium 30X105Ft Lot! Large Home Offers Incredible Potential To Renovate, Add On, Build Or Just Move In! Two Large Eat-In Kitchens, 3 Baths &amp; Rear Entrance To Basement! Main Floor Has Large Updated Kitchen With Walk Out To Backyard, Full Bathroom &amp; Excellent Floor Plan! Upper Level Has Full Bathroom, Large Eat In Kitchen &amp; Bedrooms! Fenced Yard &amp; Large Shed At Rear!  Outstanding Location Is Steps To All Toronto Has To Offer! Updated High Efficiency Gas Furnace; 100 Amp Service; Cair; Elightf; 2 Stoves; 2 Fridges; Washer; Window Coverings; Broadloom Where Attached; Shed; Hwt(R) All Included In As Is Condition""",https://www.realmaster.com/en/toronto-on/383-oakwood-ave/oakwood-vaughan-TRBC5095203?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=92,"383 Oakwood Ave, Toronto, Ontario, M6E2W1"
3226,112 Bayview Rdg | Townhouse For Sale,C5062482,for sale,Residential Townhouse,,20201210,,,"2,099,000",3,5,1,3500-5000,N,,,369.31,"Brand New Luxury Townhome In Prestigious Bayview Ridge, Premium Corner Unit W/ Lots Of Window &amp; South East Exposure. Approx 4000 S.F. Living Space!  9'-10'-9' Smooth Ceilings. High End Finishes W/ $$$ Upgrades. Crown Moulding &amp; Pot Lights. Hardwood Floor Throughout. Fin. Bsmt W/4th Bdrm Or Theater, Open Office &amp; Rec. Gas Connection On Rooftop Garden. Cross From Windfields Park, Close To Edwards Grdns, Sunnybrook Park... Live &amp; Work W/Elevator** B/I Miele Appl (Fridge, Gas Cooktop, Dishwasher, Hood Range, Oven &amp; Microwave). Washer &amp; Dryer. All Elfs. Gdo, Cac, Cvac. Mins To Top Private Schools (Tfs, Ucc, Bss, Havergal, Crescent), Golf, &amp; Sunnybrook Hospital.""",https://www.realmaster.com/en/toronto-on/112-bayview-rdg/bridle-path-sunnybrook-york-mills-TRBC5062482?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=92,"112 Bayview Rdg, Toronto, Ontario, M2L0A4"
3227,633 Bay St 321 | Apartment For Sale,C5073554,for sale,Residential Apartment,3,20210102,,,"619,900",1,1,0,800-899,W,Owned40,None,710.8,"This Is It ! Fantastic 1 Bedroom Plus Solarium In Prime And Centre Of Downtown Toronto ! 1 Parking Included! Luxurious Horizon-On-Bay ! Great Assortment Of Condo Amenities! Large Approx 886 Sqft Unit (The Orion Model As Per Builder's Plan)! Steps To Eaton Centre Shopping , Dundas Square And Subway Station, Financial District, Ryerson, U Of T And Hospitals! Move-In! Superb Condo Amenities/Facilities.No Pets, No Roommates, Single Family Use Only Per Condo Rules Existing Fridge, Stove, Dishwasher, Washer, Dryer, All Window Coverings, Broadloom Where Laid""",https://www.realmaster.com/en/toronto-on/633-bay-st/321-bay-street-corridor-TRBC5073554?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=92,"321 633 Bay St, Toronto, Ontario, M5G 2G4"
3228,650 Sheppard Ave E 513 | Apartment For Sale,C5075771,for sale,Residential Apartment,5,20210103,,,"699,900",2,2,0,800-899,Se,Owned,Owned,848.74,"Luxury Shane Baghai Built 2 Bdrm Condo In Sought After Bayview Village! Approx 880 Sqft Per Builder's Plan. Great Split Bdrms ! 1 Parking &amp; 1 Locker Incl! Short Walk To Subway Station &amp; Bayview Village Shops ! 24Hr Concierge At Lobby! Hardwood Floors Where Laid ! Bright South-East Facing Unit With Large Open Balcony! Master Bedroom 3 Pc Ensuite &amp; Large Closet! Across From Separate Parking Elevator For Extra Convenience Hardwood Floors Where Laid, All Electrical Light Fixtures, Stainless Steel Fridge , Washer, Dryer, Built-In Stove, Over The Range Microwave, Built-In Dishwasher, All Furnishings And Contents (Entire List With L/A)""",https://www.realmaster.com/en/toronto-on/650-sheppard-ave-e/513-bayview-village-TRBC5075771?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=92,"513 650 Sheppard Ave E, Toronto, Ontario, M2K1B7"
3229,10 Elmira Crt | House For Sale,C5091022,for sale,Residential House,,20210121,,,"2,988,000",5,5,1,,W,,,,"Magnificent Family Home In Prestigious Bayview Village, Reimagined &amp; Extensively Renovated. Lovely French Provincial Aesthetic Throughout W/ Dramatic Features: Oak Spiral Staircase &amp; Octagonal Skylight. Exceptional Attention To Detail &amp; Incorporating The Finest Materials. Approx 4000 Sqft Above Grade, Offering Five Spacious Bdrms + One In L/L. Principle Rms Are Bathed In Natural Light &amp; Multiple Walk-Outs To Private Garden Surrounded By Evergreens. Fabulous Gourmet Kitchen W/Breakfast Area W/Os To Terrace &amp; Front Garden. Quiet Cul De Sac Bordered By Ravine &amp; Walking Trails, Convenient To Shops, Transit &amp; Hwy. Excellent Area Schools, This Is A Rare &amp; Wonderful Opportunity For A Family""",https://www.realmaster.com/en/toronto-on/10-elmira-crt/bayview-village-TRBC5091022?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=92,"10 Elmira Crt, Toronto, Ontario, M2K 2T2"
3230,238 Albion Rd Ph1 | Apartment For Sale,W5092451,for sale,Residential Apartment,Ph,20210123,,,"429,999",2,1,1,1000-1199,Se,OwnedP181,None,750.5,"Welcome To This Marvelous And Huge Penthouse Condo With A Spectacular View, Completely Professionally Renovated From Top To Bottom. Features Marble Backsplash And Countertop With Large Deep Double Sink In The Kitchen, Lots Of Sunlight, Walkout To Huge Balcony With Unobstructed Views, Beautfiul Thoughout, Lots Of Space, Ensuite Locker, $60K In Upgrade And Much More!! See It For Yourself Today! All Elfs, Window Coverings, Stove, Firgde, Washer, Dryer.""",https://www.realmaster.com/en/toronto-on/238-albion-rd/ph1-elms-old-rexdale-TRBW5092451?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=92,"Ph1 238 Albion Rd, Toronto, Ontario, M9W6A7"
